-6.545975,3.139877,귀
-4.928148,3.187544,기본
-4.37309,2.721353,미터
-5.28058,1.61437,사라지다
-5.174586,3.029252,어떠하다
-6.557378,2.238107,감정
-7.066921,2.966451,기억
-3.121426,2.614767,놈
-4.646219,3.539947,인기
-1.088643,3.229934,배
-4.47852,2.82712,아파트
-5.536777,1.110484,가끔
-4.579878,3.800896,구성
-6.859447,4.012473,술
-3.915918,1.327309,실제로
-3.951764,-0.255659,짧다
-4.910039,0.899365,고맙다
-4.463479,3.777437,관리
-2.622469,1.917321,그곳
-6.962722,3.067707,달다
-4.39402,-1.547858,보다
-5.399855,2.013072,비롯하다
-3.523939,1.283101,과연
-6.562291,3.129454,들리다
-6.797575,1.098647,달리다
-3.109384,0.637263,바쁘다
-3.468066,2.490201,이전
-5.870325,2.233113,인정하다
-5.851225,3.062986,자
-4.616403,2.177526,중앙
-4.627912,0.473149,나쁘다
-4.646578,2.894937,불구하다
-6.438574,2.560142,시키다
-4.499306,4.362609,게임
-3.78974,4.220629,국제
-4.533969,4.330339,그룹
-5.887504,3.608357,인생
-3.625708,4.025012,전통
-6.735659,3.584004,기르다
-1.519841,3.302448,잔
-5.778839,1.742815,조사하다
-4.515943,1.460498,커다랗다
-2.737825,-0.606536,있다
-5.381998,3.832617,시인
-3.527814,1.43173,언제
-3.213523,2.731211,외
-4.387578,3.661355,평가
-6.394546,1.050851,내려오다
-3.999077,2.543257,위치
-5.21412,1.949156,줄이다
-4.608081,3.580134,가격
-5.529091,1.740419,달라지다
-2.616207,2.023299,비다
-3.996429,3.768472,삼국
-6.618955,3.257074,손님
-5.682292,2.757924,원하다
-4.594326,4.650678,통신
-6.169,1.738604,확인하다
-5.592984,4.060942,모임
-2.581134,-0.634291,수
-4.296588,1.439891,아무
-2.855618,0.907248,웃음
-4.574936,4.552333,기계
-6.184556,3.005186,모양
-4.3679,2.767034,물질
-4.514556,2.391587,아나운서
-4.690343,4.373473,뉴스
-5.768272,2.029634,살아가다
-6.915134,2.808829,펴다
-1.079613,3.243566,배
-4.930724,5.255239,수업
-3.968919,1.928889,겨울
-3.994419,5.172432,종교
-2.384631,-0.332519,층
-4.381166,0.759691,자연스럽다
-5.784079,2.706703,장
-6.977047,1.093792,돌다
-1.795282,1.139572,식사
-6.205778,1.95916,안다
-6.35318,2.311404,이해
-7.216358,2.735166,잊다
-6.161641,1.838798,제시하다
-4.846362,2.260047,반
-3.386152,0.619806,불과하다
-3.744675,3.182484,혹은
-4.537284,1.28491,엄청나다
-5.389902,3.609224,편
-4.606605,4.572068,텔레비전
-6.16245,2.037929,파악하다
-5.373002,3.645993,편
-5.059455,3.052794,실천
-5.541262,2.458555,노력하다
-4.405585,3.787759,보호
-7.06499,3.247823,씻다
-2.685831,0.275551,한편
-4.684247,0.33651,늦다
-3.488539,4.202575,이웃
-6.623902,2.365879,편지
-5.240958,3.018207,공동
-5.340481,0.416489,까닭
-4.064612,3.543985,방안
-4.792059,2.541387,센티미터
-2.459328,-0.516558,팔
-3.896135,0.647656,분명하다
-4.173011,3.567873,분석
-5.839053,4.487855,소녀
-5.50457,1.914037,지나가다
-5.258145,4.588077,차
-4.855322,3.867809,상품
-5.977947,2.708298,설명
-4.645263,0.629277,훌륭하다
-4.705399,2.351839,관계자
-5.947947,1.28857,새로
-1.293066,2.95731,세
-5.271423,1.534773,이어지다
-4.719071,4.525532,티브이
-3.966499,1.990876,봄
-4.279607,3.347105,종류
-3.32468,-0.515165,낮다
-6.909634,3.256996,어깨
-4.914893,3.110518,지적하다
-5.704713,4.818461,부부
-5.434867,1.540588,오래
-5.293128,3.097725,요구
-6.760895,3.34402,키우다
-6.683271,3.228238,눕다
-4.997412,1.905093,발달하다
-5.159602,1.942658,발전하다
-2.566542,-0.60227,여행
-5.672313,3.832401,죽음
-6.831607,2.71104,고통
-5.447546,1.83392,등장하다
-5.958807,3.15642,공
-4.643588,-0.187484,듯이
-5.729544,4.128499,어울리다
-4.111024,2.330359,오월
-7.311466,2.31317,쉬다
-6.127809,2.144895,알리다
-5.784683,3.572971,차다
-5.633253,2.939638,과
-3.100574,1.937885,멀리
-7.414567,2.986736,빼다
-2.712742,-0.540819,예정
-6.35246,4.756975,오빠
-4.888172,0.9426,즐겁다
-4.751451,3.142167,한계
-4.743357,1.516764,흔히
-3.33048,2.902807,바탕
-4.350755,2.544946,사월
-6.537034,2.360362,싸우다
-3.518633,1.461189,언제
-4.722247,0.785758,예쁘다
-5.528686,3.377287,갈등
